PROVIDER;DESCRIPTION;SUBSCRIPTIONID;LOCATION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_FAMILYNAME;REQUIREMENTS_ATTRIBUTES_FAMILYDESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTIONOBJECTIVE;REQUIREMENTS_ATTRIBUTES_APPLICABILITY;REQUIREMENTS_ATTRIBUTES_RECOMMENDATION;REQUIREMENTS_ATTRIBUTES_SECTIONTHREATMAPPINGS;REQUIREMENTS_ATTRIBUTES_SECTIONGUIDELINEMAPPINGS;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED
azure;Common Cloud Controls Catalog (CCC) for Azure;4db9fc14-989b-40b7-be4d-5bde1c4d991a;global;2026-04-07 15:21:07.449768;CCC.Core.CN04.AR03;When any attempt is made to read data on the service or a child resource, the service MUST log the client identity, time, and result of the attempt.;Logging & Monitoring;The Logging & Monitoring control family ensures that access, changes, and security-relevant events are captured, monitored, and alerted on in order to provide visibility, support incident response, and meet compliance requirements. ;CCC.Core.CN04 Log All Access and Changes;;Ensure that all access attempts are logged to maintain a detailed audit trail for security and compliance purposes.;['tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['DE.AE-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['LOG-08']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AU-2', 'AU-3', 'AU-12']}];FAIL;No diagnostic settings found in subscription Azure subscription 1.;/subscriptions/4db9fc14-989b-40b7-be4d-5bde1c4d991a;Azure subscription 1;monitor_diagnostic_settings_exists;False
azure;Common Cloud Controls Catalog (CCC) for Azure;4db9fc14-989b-40b7-be4d-5bde1c4d991a;global;2026-04-07 15:21:07.449768;CCC.Core.CN07.AR02;When enumeration activities are detected, the service MUST log the client identity, time, and nature of the activity.;Logging & Monitoring;The Logging & Monitoring control family ensures that access, changes, and security-relevant events are captured, monitored, and alerted on in order to provide visibility, support incident response, and meet compliance requirements. ;CCC.Core.CN07 Alert on Unusual Enumeration Activity;;Ensure that logs and associated alerts are generated when unusual enumeration activity is detected that may indicate reconnaissance activities.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];Implement logging mechanisms to capture details of enumeration activities, including client identity, timestamps, and activity nature. Retain logs according to organizational policies, and occasionally review them for patterns that may indicate reconnaissance activities. ;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH15']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['DE.AE-1']}, {'ReferenceId': 'CCM', 'Identifiers': ['LOG-05', 'SEF-05']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AU-6']}];FAIL;No diagnostic settings found in subscription Azure subscription 1.;/subscriptions/4db9fc14-989b-40b7-be4d-5bde1c4d991a;Azure subscription 1;monitor_diagnostic_settings_exists;False
azure;Common Cloud Controls Catalog (CCC) for Azure;4db9fc14-989b-40b7-be4d-5bde1c4d991a;global;2026-04-07 15:21:07.449768;CCC.LB.CN01.AR02;When throttling is invoked, the load balancer MUST record the event in the access log within 5 minutes for alerting and trend analysis.;Logging & Monitoring;Controls that detect anomalous traffic and record load-balancer activity. ;CCC.LB.CN01 Enforce and Detect Rate Limiting;;Detect and throttle malicious or excessive requests to prevent downstream resource exhaustion and brute-force activity.;['tlp-green', 'tlp-amber', 'tlp-red'];Enable access logging and configure metric filters on HTTP 429 counts to trigger alerts. ;[{'ReferenceId': 'LB', 'Identifiers': ['CCC.LB.TH01', 'CCC.LB.TH09']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['DE.CM-1', 'PR.AC-7', 'PR.PT-4']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AU-6', 'SC-5', 'AC-7']}];FAIL;Network Watcher is not enabled for the following locations in subscription 'Azure subscription 1': eastasia, italynorth, malaysiawest, israelcentral, westus3, australiacentral2, canadacentral, denmarkeast, uaenorth, belgiumcentral, japaneast, southindia, westcentralus, swedencentral, northcentralus, germanynorth, southcentralus, spaincentral, qatarcentral, koreasouth, austriaeast, uksouth, westus, switzerlandnorth, norwaywest, southafricawest, centralus, centralindia, canadaeast, westus2, koreacentral, brazilsouth, jioindiawest, norwayeast, brazilsoutheast, francecentral, eastus, jioindiacentral, australiacentral, francesouth, indonesiacentral, mexicocentral, eastus2, japanwest, switzerlandwest, newzealandnorth, germanywestcentral, uaecentral, australiaeast, westeurope, polandcentral, australiasoutheast, westindia, chilecentral, southafricanorth, ukwest, southeastasia, northeurope.;/subscriptions/4db9fc14-989b-40b7-be4d-5bde1c4d991a;Azure subscription 1;network_watcher_enabled;False
azure;Common Cloud Controls Catalog (CCC) for Azure;4db9fc14-989b-40b7-be4d-5bde1c4d991a;global;2026-04-07 15:21:07.449768;CCC.LB.CN06.AR01;When more than 10 percent of targets change from healthy to unhealthy within five minutes, an alert MUST be issued.;Logging & Monitoring;Controls that detect anomalous traffic and record load-balancer activity. ;CCC.LB.CN06 Secure Health-Check Telemetry;;Monitor health-check endpoints for tampering and alert on abnormal status changes.;['tlp-green', 'tlp-amber', 'tlp-red'];Instrument metrics for health check results and target removal events. Configure monitoring alarms to alert on abnormal spikes in unhealthy targets. ;[{'ReferenceId': 'LB', 'Identifiers': ['CCC.LB.TH05']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['DE.AE-2']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['SI-4']}];FAIL;Network Watcher is not enabled for the following locations in subscription 'Azure subscription 1': eastasia, italynorth, malaysiawest, israelcentral, westus3, australiacentral2, canadacentral, denmarkeast, uaenorth, belgiumcentral, japaneast, southindia, westcentralus, swedencentral, northcentralus, germanynorth, southcentralus, spaincentral, qatarcentral, koreasouth, austriaeast, uksouth, westus, switzerlandnorth, norwaywest, southafricawest, centralus, centralindia, canadaeast, westus2, koreacentral, brazilsouth, jioindiawest, norwayeast, brazilsoutheast, francecentral, eastus, jioindiacentral, australiacentral, francesouth, indonesiacentral, mexicocentral, eastus2, japanwest, switzerlandwest, newzealandnorth, germanywestcentral, uaecentral, australiaeast, westeurope, polandcentral, australiasoutheast, westindia, chilecentral, southafricanorth, ukwest, southeastasia, northeurope.;/subscriptions/4db9fc14-989b-40b7-be4d-5bde1c4d991a;Azure subscription 1;network_watcher_enabled;False
azure;Common Cloud Controls Catalog (CCC) for Azure;4db9fc14-989b-40b7-be4d-5bde1c4d991a;global;2026-04-07 15:21:07.449768;CCC.VPC.CN04.AR01;When any network traffic goes to or from an interface in the VPC, the service MUST capture and log all relevant information.;Network Security;TODO: Describe this control family;CCC.VPC.CN04 Enforce VPC Flow Logs on VPCs;;Ensure VPCs are configured with flow logs enabled to capture traffic information.;['tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.VPC.TH04']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.PT-1']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.12.4.1']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AU-2']}, {'ReferenceId': 'CCM', 'Identifiers': ['IVS-06']}];FAIL;Network Watcher is not enabled for the following locations in subscription 'Azure subscription 1': eastasia, italynorth, malaysiawest, israelcentral, westus3, australiacentral2, canadacentral, denmarkeast, uaenorth, belgiumcentral, japaneast, southindia, westcentralus, swedencentral, northcentralus, germanynorth, southcentralus, spaincentral, qatarcentral, koreasouth, austriaeast, uksouth, westus, switzerlandnorth, norwaywest, southafricawest, centralus, centralindia, canadaeast, westus2, koreacentral, brazilsouth, jioindiawest, norwayeast, brazilsoutheast, francecentral, eastus, jioindiacentral, australiacentral, francesouth, indonesiacentral, mexicocentral, eastus2, japanwest, switzerlandwest, newzealandnorth, germanywestcentral, uaecentral, australiaeast, westeurope, polandcentral, australiasoutheast, westindia, chilecentral, southafricanorth, ukwest, southeastasia, northeurope.;/subscriptions/4db9fc14-989b-40b7-be4d-5bde1c4d991a;Azure subscription 1;network_watcher_enabled;False
azure;Common Cloud Controls Catalog (CCC) for Azure;4db9fc14-989b-40b7-be4d-5bde1c4d991a;global;2026-04-07 15:21:07.449768;CCC.Core.CN06.AR01;When the service is running, its region and availability zone MUST be included in a list of explicitly trusted or approved locations within the trust perimeter.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle. These controls govern how data is transmitted, stored, replicated, and protected from unauthorized access, tampering, or exposure beyond defined trust perimeters. ;CCC.Core.CN06 Restrict Deployments to Trust Perimeter;;Ensure that the service and its child resources are only deployed on infrastructure in locations that are explicitly included within a defined trust perimeter.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];Maintain an up-to-date list of trusted and approved regions based on organizational policies. Validate the service's deployment location is included in this list. ;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH03']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.DS-1']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-19']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.11.1.1']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-6']}];FAIL;Network Watcher is not enabled for the following locations in subscription 'Azure subscription 1': eastasia, italynorth, malaysiawest, israelcentral, westus3, australiacentral2, canadacentral, denmarkeast, uaenorth, belgiumcentral, japaneast, southindia, westcentralus, swedencentral, northcentralus, germanynorth, southcentralus, spaincentral, qatarcentral, koreasouth, austriaeast, uksouth, westus, switzerlandnorth, norwaywest, southafricawest, centralus, centralindia, canadaeast, westus2, koreacentral, brazilsouth, jioindiawest, norwayeast, brazilsoutheast, francecentral, eastus, jioindiacentral, australiacentral, francesouth, indonesiacentral, mexicocentral, eastus2, japanwest, switzerlandwest, newzealandnorth, germanywestcentral, uaecentral, australiaeast, westeurope, polandcentral, australiasoutheast, westindia, chilecentral, southafricanorth, ukwest, southeastasia, northeurope.;/subscriptions/4db9fc14-989b-40b7-be4d-5bde1c4d991a;Azure subscription 1;network_watcher_enabled;False
azure;Common Cloud Controls Catalog (CCC) for Azure;;;2026-04-07 15:21:07.449768;CCC.AuditLog.CN01.AR01;When the signature validation process is performed, then it MUST detect any modification of data.;Integrity;Controls designed to protected the integrity of Audit Log data.;CCC.AuditLog.CN01 Implement Digital Signatures With Hash Chaining;;Digital signatures allows for external verification of log data tampering and hash chaining allows for deleted log files to be detected.;['tlp-red'];Ensure hash of data is included in digital signature. ;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH06', 'CCC.TH07']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.DS-01']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AU-9']}];MANUAL;Manual check;manual_check;Manual check;manual;False
azure;Common Cloud Controls Catalog (CCC) for Azure;;;2026-04-07 15:21:07.449768;CCC.AuditLog.CN01.AR02;When the signature validation process is performed, then it MUST detect any missing (deleted) log file.;Integrity;Controls designed to protected the integrity of Audit Log data.;CCC.AuditLog.CN01 Implement Digital Signatures With Hash Chaining;;Digital signatures allows for external verification of log data tampering and hash chaining allows for deleted log files to be detected.;['tlp-red'];Ensure verification process includes a chained hash function. ;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH06', 'CCC.TH07']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.DS-01']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AU-9']}];MANUAL;Manual check;manual_check;Manual check;manual;False
azure;Common Cloud Controls Catalog (CCC) for Azure;;;2026-04-07 15:21:07.449768;CCC.AuditLog.CN07.AR01;When a standard file deletion is attempted on an object within the audit log bucket, then it MUST be prevented unless MFA is provided.;Availability;Controls designed to protected the availability of Audit Log data.;CCC.AuditLog.CN07 Enforce MFA Delete on Audit Log Bucket;;Enable Multi-Factor Authentication (MFA) delete on the audit log bucket to provide greater protection against accidental or malicious deletion of audit data.;['tlp-red', 'tlp-amber', 'tlp-green'];Enable MFA Delete (or equivalent multi-factor authentication for delete operations) on the audit log bucket. ;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH06', 'CCC.TH07']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.PS-04']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AU-9', 'AU-11']}];MANUAL;Manual check;manual_check;Manual check;manual;False
azure;Common Cloud Controls Catalog (CCC) for Azure;;;2026-04-07 15:21:07.449768;CCC.Build.CN01.AR01;Attempt to initiate a build using an unauthorized build agent and verify that the build is rejected.;Access Control;TODO: Describe this control family;CCC.Build.CN01 Restrict Allowed Build Agents;;Ensure that builds are executed only on authorized build agents to maintain control over the build environment and prevent unauthorized code execution.;['tlp-red', 'tlp-amber'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-4']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3', 'AC-6']}];MANUAL;Manual check;manual_check;Manual check;manual;False
azure;Common Cloud Controls Catalog (CCC) for Azure;;;2026-04-07 15:21:07.449768;CCC.Build.CN02.AR01;Attempt to trigger a build from an unauthorized external service or repository and verify that the build does not start.;Access Control;TODO: Describe this control family;CCC.Build.CN02 Restrict Allowed External Services for Build Triggers;;Ensure that builds can only be triggered by authorized external services or repositories to prevent unauthorized code execution or tampering.;['tlp-red', 'tlp-amber'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-4']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3', 'AC-6']}];MANUAL;Manual check;manual_check;Manual check;manual;False
azure;Common Cloud Controls Catalog (CCC) for Azure;;;2026-04-07 15:21:07.449768;CCC.DataWar.CN01.AR01;Attempt to access underlying database tables directly without using managed views and verify that access is denied.;Data;TODO: Describe this control family;CCC.DataWar.CN01 Enforce Use of Managed Views for Data Access;;Ensure that data access is provided through managed views, restricting users from accessing underlying tables directly and enforcing consistent security policies.;['tlp-red', 'tlp-amber'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-4']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3', 'AC-6']}];MANUAL;Manual check;manual_check;Manual check;manual;False
azure;Common Cloud Controls Catalog (CCC) for Azure;;;2026-04-07 15:21:07.449768;CCC.DataWar.CN02.AR01;Attempt to query sensitive columns without the necessary permissions and verify that access is denied or data is masked.;Data;TODO: Describe this control family;CCC.DataWar.CN02 Enforce Column-Level Security Policies;;Ensure that access to sensitive data columns is restricted based on user roles, preventing unauthorized access to sensitive information.;['tlp-red', 'tlp-amber'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-4']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3', 'AC-6']}];MANUAL;Manual check;manual_check;Manual check;manual;False
azure;Common Cloud Controls Catalog (CCC) for Azure;;;2026-04-07 15:21:07.449768;CCC.LB.CN01.AR01;When a single client sends more than 2000 requests within any 5-minute sliding window, the load balancer MUST throttle all subsequent requests from that client for at least 60 seconds.;Logging & Monitoring;Controls that detect anomalous traffic and record load-balancer activity. ;CCC.LB.CN01 Enforce and Detect Rate Limiting;;Detect and throttle malicious or excessive requests to prevent downstream resource exhaustion and brute-force activity.;['tlp-green', 'tlp-amber', 'tlp-red'];Implement per-IP token-bucket limits with and verify via synthetic traffic tests. ;[{'ReferenceId': 'LB', 'Identifiers': ['CCC.LB.TH01', 'CCC.LB.TH09']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['DE.CM-1', 'PR.AC-7', 'PR.PT-4']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AU-6', 'SC-5', 'AC-7']}];MANUAL;Manual check;manual_check;Manual check;manual;False
